icao,iata,name,lat,lon,tz,country
SJNS,,Ilha dos Macacos Airport,-9.22556,-57.0225,America/Cuiaba,BR
SJNU,,Fazenda Campo Alto Airport,-13.03722,-51.71389,America/Cuiaba,BR
SJNV,,Fazenda Sao Francisco Airport,-18.43139,-50.25611,America/Sao_Paulo,BR
SJNW,,Fazenda Nhandu Airport,-9.63389,-55.22694,America/Belem,BR
SJNX,,Cosmos Aviacao Agricola Airport,-18.40806,-52.63028,America/Sao_Paulo,BR
SJNZ,,Fazenda Tres Lagoas Airport,-13.25278,-58.72917,America/Cuiaba,BR
SJOG,,Ariquemes Airport,-9.88472,-63.04889,America/Porto_Velho,BR
SJOH,,Juruti Airport,-2.18667,-56.09028,America/Manaus,BR
SJOI,,Fazenda Jaguatirica Airport,-22.03222,-57.98195,America/Asuncion,BR
SJOJ,,Simasa Airport,-4.86917,-47.38917,America/Fortaleza,BR
SJOK,,Fazenda Modelo Airport,-19.31556,-52.97667,America/Campo_Grande,BR
SJOM,,Fazenda Karla Renata Airport,-10.6325,-58.445,America/Porto_Velho,BR
SJON,,Fazenda Sao Jose do Generoso Airport,-18.8725,-56.78917,America/Campo_Grande,BR
SJOO,,Doutor Joao Osmar de Oliveira Airport,-14.13417,-59.81972,America/Cuiaba,BR
SJOR,,Fazenda Parabufalos Airport,1.01944,-50.2139,America/Belem,BR
SJOU,,Marfrig Frigorifico Airport,-14.45333,-54.03361,America/Cuiaba,BR
SJOW,,Fazenda Guadalupe Airport,-20.98167,-50.52694,America/Sao_Paulo,BR
SJOX,,Fazenda Brinquinho Airport,-12.825,-46.245,America/Araguaina,BR
SJOY,,Fazenda Sao Miguel Airport,-12.60722,-46.23944,America/Araguaina,BR
SJPA,,EMAL - Pimenta Bueno Airport,-11.68611,-60.62972,America/Porto_Velho,BR
SJPG,,Pista Branca de Neve Airport,-6.125,-56.39889,America/Manaus,BR
SJPH,,Fazenda Palma Airport,-16.18944,-48.07806,America/Sao_Paulo,BR
SJPI,,Fazenda Pirapitinga Airport,-15.41278,-48.63417,America/Araguaina,BR
SJPK,,Marcos da Cunha Airport,-12.36139,-46.13417,America/Araguaina,BR
SJPL,,Fazenda Australia Airport,-21.97417,-54.14778,America/Campo_Grande,BR
SJPO,,Xingo Airport,-9.58778,-37.77833,America/Maceio,BR
SJPP,,Aero Rural Airport,-9.85694,-56.00444,America/Cuiaba,BR
SJPQ,,Avstal Airport,-16.31972,-47.22528,America/Sao_Paulo,BR
SJPS,,Fazenda Monte Belo Airport,-14.98,-57.99167,America/Cuiaba,BR
SJPU,,Pau D`Arco Airport,-7.12,-56.81445,America/Santarem,BR
SJPV,,Fazenda Guimaraes Airport,-12.97639,-56.18361,America/Cuiaba,BR
SJPW,,Fazenda Guimaraes II Airport,-12.90194,-56.37194,America/Cuiaba,BR
SJPX,,Fazenda Cidade Verde Airport,-15.41528,-54.37222,America/Cuiaba,BR
SJQA,,Fazenda Clarim Airport,-13.21222,-46.23889,America/Sao_Paulo,BR
SJQB,,Fazenda Symalu Airport,-8.3275,-51.105,America/Santarem,BR
SJQD,,Fazenda Sao Roque do Vale do Rio Negro Airport,-19.36917,-56.34889,America/Campo_Grande,BR
SJQE,,Bonacin Airport,-25.40771,-49.05048,America/Sao_Paulo,BR
SJQF,,Fazenda Londrina Airport,-13.35556,-57.755,America/Cuiaba,BR
SJQH,,Fazenda Tempero Seco Airport,-9.39639,-66.67973,America/Porto_Velho,BR
SJQI,,Porto Jofre Airport,-17.36139,-56.77917,America/Campo_Grande,BR
SJQK,,Barra do Vento Airport,2.69556,-60.8142,America/Boa_Vista,BR
SJQN,,Quirinopolis Airport,-18.4461,-50.4092,America/Sao_Paulo,BR
SJQQ,,Fazenda Terra Alta Airport,-2.865,-50.99278,America/Belem,BR
SJQR,,Jacarezinho Airport,-21.14806,-50.90111,America/Sao_Paulo,BR
SJQS,,Paredao da Serra Airport,-15.47194,-55.72,America/Cuiaba,BR
SJQT,,Fazenda Haras RPC Airport,-20.16861,-43.92694,America/Sao_Paulo,BR
SJQV,,Usina Santa Luiza Airport,-21.50917,-48.19722,America/Sao_Paulo,BR
SJQX,,Fazenda Uruara Airport,-3.52472,-53.38611,America/Manaus,BR
SJQZ,,Dona Iracema Airport,-10.60639,-48.34861,America/Araguaina,BR
SJRA,,Pesqueiro Xingu Airport,-5.775,-52.62222,America/Santarem,BR
SJRB,,Fazenda VR Airport,-10.11306,-52.505,America/Cuiaba,BR
SJRC,,Serra da Borda Airport,-14.82722,-59.68806,America/Cuiaba,BR
SJRG,RIG,Rio Grande Airport,-32.0817,-52.1633,America/Sao_Paulo,BR
SJRH,,Fazenda Galheiro Airport,-15.30806,-54.59972,America/Cuiaba,BR
SJRI,,Condominio Boa Esperanca Airport,-8.40639,-45.44139,America/Fortaleza,BR
SJRJ,,Agromineral Mutum Airport,-7.64028,-56.78778,America/Santarem,BR
SJRK,,Agropecuaria Sao Roberto Airport,-9.23222,-50.93028,America/Belem,BR
SJRL,,Fazenda do Acucar Airport,-14.45861,-56.05278,America/Cuiaba,BR
SJRO,,Fazenda Santa Elisa Airport,-20.53056,-50.635,America/Sao_Paulo,BR
SJRP,,Fazenda Santangelo Agropecuaria Airport,-20.1325,-56.37111,America/Campo_Grande,BR
SJRR,,Fazenda Barreiro Airport,-17.05417,-50.92833,America/Sao_Paulo,BR
SJRS,,Fazenda Guanabara Airport,-21.34361,-51.40333,America/Sao_Paulo,BR
SJRT,,Fazenda Arrendamento Airport,-14.36944,-54.0025,America/Cuiaba,BR
SJRV,,PCH Garganta da Jararaca Airport,-13.38611,-57.61555,America/Cuiaba,BR
SJRW,,PCH Buriti Airport,-19.34111,-52.68945,America/Campo_Grande,BR
SJSA,,Fazenda Aimores Airport,-22.78972,-54.59778,America/Campo_Grande,BR
SJSC,,Fazenda Sao Sebastiao do Castelo Airport,-18.66111,-57.62389,America/Campo_Grande,BR
SJSD,,Fazenda Sao Bento Airport,-21.07278,-55.12833,America/Campo_Grande,BR
SJSE,,Serabi Airport,-6.31972,-55.795,America/Manaus,BR
SJSF,,Agropecuaria Barrinha Airport,-19.84139,-49.68833,America/Sao_Paulo,BR
SJSH,,Sonhar Airport,-27.37056,-48.61222,America/Sao_Paulo,BR
SJSJ,,Fazenda Sao Jose do Cangalha Airport,-19.51556,-52.60472,America/Campo_Grande,BR
SJSK,,Mario Spada Airport,-17.52833,-42.38361,America/Bahia,BR
SJSL,,Fazenda Santa Luiza Airport,-23.34778,-53.5,America/Sao_Paulo,BR
SJSM,,Fazenda Santa Rita Airport,-19.00611,-50.95222,America/Sao_Paulo,BR
SJSN,,Fazenda Carvalho Airport,-14.83667,-49.36139,America/Sao_Paulo,BR
SJSO,,Fazenda Divisao II Airport,-12.95361,-56.31833,America/Cuiaba,BR
SJSR,,Fazenda Santa Rosa Airport,-13.99222,-49.76306,America/Araguaina,BR
SJSS,,Agrifor Airport,-12.50833,-55.69528,America/Cuiaba,BR
SJSU,,Fazenda Sao Marcus Airport,-23.56417,-53.79722,America/Sao_Paulo,BR
SJTA,,Cristal Airport,-22.18167,-50.4925,America/Sao_Paulo,BR
SJTB,,Fazenda Buriti Airport,-15.465,-55.6225,America/Cuiaba,BR
SJTF,,Fazenda Mequens Airport,-13.06194,-62.2575,America/Porto_Velho,BR
SJTG,,Fazenda Calcario Tangara Airport,-14.45028,-57.80056,America/Cuiaba,BR
SJTI,,Fazenda Iapo Airport,-24.52778,-50.36583,America/Sao_Paulo,BR
SJTJ,,Fazenda Guanabara Airport,-21.11667,-54.44972,America/Campo_Grande,BR
SJTK,,Ecofly Airport,-22.29694,-48.12028,America/Sao_Paulo,BR
SJTL,,Aero Agricola Gaivota Airport,-22.97861,-51.54861,America/Sao_Paulo,BR
SJTM,,Santa Cecilia Airport,-20.88778,-50.98833,America/Sao_Paulo,BR
SJTN,,Fazenda Alvorada do Caxingo Airport,-13.375,-46.8975,America/Araguaina,BR
SJTO,,Sao Jose Airport,-14.14389,-57.78056,America/Cuiaba,BR
SJTP,,Boa Safra Airport,-12.72806,-56.50278,America/Cuiaba,BR
SJTQ,,Fazenda Santa tereza Airport,-22.36889,-43.25139,America/Sao_Paulo,BR
SJTS,,Terra Santa Airport,-2.07278,-56.48889,America/Manaus,BR
SJTT,,Fazenda Lagoa do Barro Airport,-13.23861,-49.70944,America/Sao_Paulo,BR
SJTU,,Fazenda Tucano Airport,-13.58278,-57.55944,America/Cuiaba,BR
SJTV,,Fazenda Guerra Airport,-11.47417,-57.92111,America/Cuiaba,BR
SJTZ,,Dom Eliseu Airport,-4.30278,-47.58167,America/Araguaina,BR
SJUA,,Fazenda Ipanema Airport,-13.62583,-46.13972,America/Bahia,BR
SJUB,,Fazenda Rio Azul Airport,-15.18333,-60.22167,America/La_Paz,BR
SJUC,,Jardim Paraiso Airport,-12.10833,-45.7775,America/Bahia,BR
SJUD,,Usina Dourados Airport,-21.99028,-55.11306,America/Campo_Grande,BR
SJUH,,Fazenda Lagoinha Airport,-19.23861,-47.49778,America/Sao_Paulo,BR
SJUJ,,Fazenda Juina Airport,-13.45361,-59.26028,America/Cuiaba,BR
SJUK,,Fazenda Capitao Verdi Airport,-14.36,-57.91778,America/Cuiaba,BR
SJUL,,Fazenda Rio Pardo Airport,-22.87778,-49.03778,America/Sao_Paulo,BR
SJUQ,,Fazenda Vista Alegre Airport,-19.73917,-52.60611,America/Campo_Grande,BR
SJUS,,Fazenda Acara Airport,-15.07444,-51.15889,America/Sao_Paulo,BR
SJUU,,Fazenda Parana Airport,-14.02806,-46.87111,America/Sao_Paulo,BR
SJVB,,Fazenda Sagrado Coracao de Jesus Airport,-15.09167,-60.12167,America/La_Paz,BR
SJVC,,Ibiporanga da Felicidade Airport,-20.45917,-49.53361,America/Sao_Paulo,BR
SJVD,,Nazare da Felicidade Airport,-17.85472,-45.24055,America/Sao_Paulo,BR
SJVF,,Fazenda Colorado Airport,-18.81778,-53.865,America/Campo_Grande,BR
SJVL,,Fazenda Cachoeirinha Airport,-19.37028,-47.12889,America/Sao_Paulo,BR
SJVM,,Estancia California Airport,-9.89194,-56.12944,America/Cuiaba,BR
SJVN,,Fazenda do Limao Airport,0.28917,-53.87,America/Santarem,BR
SJVO,,Aragarcas Airport,-15.8994,-52.2411,America/Sao_Paulo,BR
SJVP,,Vila Pitinga Airport,-0.79917,-60.08389,America/Manaus,BR
SJVQ,,Trialcool Airport,-18.88944,-49.28611,America/Sao_Paulo,BR
SJVR,,Fazenda Sao Joaquim Airport,-21.49194,-56.48722,America/Campo_Grande,BR
SJVS,,Vale do Paranaiba Airport,-18.70306,-49.68694,America/Sao_Paulo,BR
SJVV,,Fazenda Catelani Airport,-13.47333,-48.45917,America/Araguaina,BR
SJVW,,Campos Gerais Airport,-8.51694,-46.74694,America/Fortaleza,BR
SJVX,,Pagrisa Airport,-3.70056,-47.76333,America/Belem,BR
SJVY,,Haras Bela Vista Airport,-5.54167,-47.5025,America/Fortaleza,BR
SJVZ,,Fazenda Sao Paulo Airport,-13.61028,-58.56917,America/Cuiaba,BR
SJWA,,Usina Maracaju Airport,-21.34528,-55.43333,America/Campo_Grande,BR
SJWB,,Pouso Alto Airport,-17.45778,-48.98306,America/Sao_Paulo,BR
SJWC,,Fazenda Nossa Senhora da Muxima Airport,-19.58722,-52.95194,America/Campo_Grande,BR
SJWD,,Usina Passa Tempo Airport,-21.50722,-54.71583,America/Campo_Grande,BR
SJWE,,Fazenda Arariba Airport,-13.40472,-52.84833,America/Cuiaba,BR
SJWG,,Itagro Airport,-29.78028,-55.69722,America/Sao_Paulo,BR
SJWH,,Fazenda Santa Ines Airport,-14.65111,-55.38389,America/Cuiaba,BR
SJWI,,Fazenda Flor Airport,-21.49694,-53.74972,America/Campo_Grande,BR
SJWL,,Boca da Mata Airport,-13.57444,-53.98306,America/Cuiaba,BR
SJWM,,Fazenda Sanga Funda Airport,-13.06667,-58.70583,America/Cuiaba,BR
SJWN,,Fazenda Santa Dulcina Airport,-23.55,-49.25,America/Sao_Paulo,BR
SJWO,,Terra Santa Airport,-14.80694,-57.97361,America/Cuiaba,BR
SJWP,,Warpol Airport,-12.61944,-45.92361,America/Bahia,BR
SJWQ,,Jose Dona Airport,-21.2175,-50.30083,America/Sao_Paulo,BR
SJWT,,Fazenda Sucuri Airport,-17.39583,-54.75972,America/Cuiaba,BR
SJWU,,Fazenda Ideal Airport,-18.66722,-40.33278,America/Sao_Paulo,BR
SJWV,,Fazenda Sao Judas Airport,-13.37806,-50.42444,America/Sao_Paulo,BR
SJWW,,Fazenda Cachoeira Preta Airport,-20.02139,-53.21611,America/Campo_Grande,BR
SJWX,,Rio Alegre Airport,-22.575,-52.50306,America/Sao_Paulo,BR
SJXA,,Aeromis Airport,-31.29222,-54.15611,America/Sao_Paulo,BR
SJXB,,Aquapey Airport,-15.75639,-58.80194,America/Cuiaba,BR
SJXC,,Usina Santa Cruz Airport,-16.18306,-39.35806,America/Bahia,BR
SJXG,,Fazenda Agroplan Airport,-11.66333,-52.85,America/Cuiaba,BR
SJXH,,Aguas Frias Airport,-27.21694,-53.2725,America/Sao_Paulo,BR
SJXM,,Carolina de Assis Repetto Airport,-21.73222,-43.89444,America/Sao_Paulo,BR
SJXN,,Parque Fazenda Bom Futuro Airport,-17.19139,-57.03389,America/Cuiaba,BR
SJXS,,Veracel Airport,-16.10444,-39.36389,America/Bahia,BR
SJXV,,Fazenda Bela Vista Airport,-22.93111,-55.05444,America/Campo_Grande,BR
SJXW,,Fazenda 3M Airport,-21.67361,-54.03583,America/Campo_Grande,BR
SJXX,,Recreio Airport,-22.67944,-55.54056,America/Campo_Grande,BR
SJYD,,Fazenda Kajussol Airport,-11.96472,-61.68667,America/Porto_Velho,BR
SJYE,,Agua Fria Airport,4.62056,-60.2772,America/Boa_Vista,BR
SJYF,,Ajarani Airport,2.00778,-61.4758,America/Boa_Vista,BR
SJYG,,Alto Mucajai Airport,2.765,-62.2214,America/Boa_Vista,BR
SJYI,,Arai Airport,4.44389,-60.8472,America/Boa_Vista,BR
SJYJ,,Aratha-U Airport,3.16083,-63.7814,America/Boa_Vista,BR
SJYK,,Baixo Catrimani Airport,1.07111,-62.2183,America/Boa_Vista,BR
SJYL,,Baixo Mucajai Airport,2.73694,-62.0194,America/Boa_Vista,BR
SJYM,,Bala Airport,3.83722,-60.6033,America/Boa_Vista,BR
SJYO,,Bananal Airport,4.63278,-60.5856,America/Boa_Vista,BR
SJYP,,Bananeira Airport,4.32111,-60.1939,America/Boa_Vista,BR
SJYR,,Caju Airport,4.70583,-60.5153,America/Boa_Vista,BR
SJYS,,Camara Airport,3.99083,-60.1817,America/Boa_Vista,BR
SJYT,,Campo Formoso Airport,4.72,-60.7697,America/Boa_Vista,BR
SJYU,,Campo Grande Airport,4.68556,-60.8028,America/Boa_Vista,BR
SJYW,,Fazenda Santa Terezinha Airport,-10.33139,-50.94028,America/Cuiaba,BR
SJYY,,Rio do Sangue Airport,-11.52222,-58.17722,America/Cuiaba,BR
SJYZ,,Fazenda Lagoa Encantada Airport,-15.27028,-54.2575,America/Cuiaba,BR
SJZA,,Capao Alto Airport,-30.67639,-51.52528,America/Sao_Paulo,BR
SJZB,,Vale do Tucana Airport,-10.68944,-58.64972,America/Porto_Velho,BR
SJZC,,Destilaria Sao Luiz Airport,-8.77889,-35.785,America/Recife,BR
SJZD,,Fazenda Bandeiras Airport,-17.86194,-56.70306,America/Campo_Grande,BR
SJZE,,Fazenda Brioso Airport,-20.24056,-52.38667,America/Campo_Grande,BR
SJZF,,Fazenda Campo Triste Airport,-20.61861,-52.01805,America/Campo_Grande,BR
SJZG,,Leonel de Moura Brizola Airport,-10.65833,-51.43611,America/Cuiaba,BR
SJZH,,Fazenda Rio do Fogo Airport,-10.88167,-54.99778,America/Cuiaba,BR
SJZM,,Carlos Alberto Pinto Airport,-12.60694,-46.74722,America/Araguaina,BR
SJZO,,Fazenda Boi Branco Airport,-18.46556,-56.76333,America/Campo_Grande,BR
SJZP,,Mathovi Airport,-9.83306,-55.46472,America/Cuiaba,BR
SJZQ,,Fazenda Monte Alegre Airport,-10.56417,-44.94695,America/Fortaleza,BR
SJZR,,Fazenda Italia Airport,-7.44472,-44.35333,America/Fortaleza,BR
SJZS,,Fazenda Canel Airport,-7.54,-44.8225,America/Fortaleza,BR
SJZT,,Fazenda Busato II Airport,-13.23861,-43.73611,America/Bahia,BR
SJZW,,Fazenda Regina Airport,-23.28667,-48.73806,America/Sao_Paulo,BR
SJZX,,Fazenda Rebojo Airport,-20.02639,-57.91889,America/La_Paz,BR
SJZZ,,Fazenda Passo Fundo Airport,-15.0175,-53.93583,America/Cuiaba,BR
SK53,,Yaguarito Airport,3.88,-73.34,America/Bogota,CO
SKAC,ACR,Araracuara Airport,-0.5833,-72.4083,America/Bogota,CO
SKAD,ACD,Alcides Fernandez Airport,8.51667,-77.3,America/Bogota,CO
SKAG,HAY,Aguachica Airport,8.3,-73.6306,America/Bogota,CO
SKAM,AFI,Amalfi Airport,6.91667,-75.0667,America/Bogota,CO
SKAP,API,Gomez Nino Apiay Air Base,4.07607,-73.5627,America/Bogota,CO
SKAR,AXM,El Eden Airport,4.45278,-75.7664,America/Bogota,CO
SKAS,PUU,Tres De Mayo Airport,0.50523,-76.5008,America/Bogota,CO
SKBC,ELB,Las Flores Airport,9.04554,-73.9749,America/Bogota,CO
SKBE,,Becerril Airport,9.66278,-73.2744,America/Bogota,CO
SKBG,BGA,Palonegro Airport,7.1265,-73.1848,America/Bogota,CO
SKBN,,Buenavista Airport,10.8879,-72.9004,America/Bogota,CO
SKBO,BOG,El Dorado International Airport,4.70159,-74.1469,America/Bogota,CO
SKBQ,BAQ,Ernesto Cortissoz International Airport,10.8896,-74.7808,America/Bogota,CO
SKBR,,Berastegui Airport,8.88331,-75.6832,America/Bogota,CO
SKBS,BSC,Jose Celestino Mutis Airport,6.20292,-77.3947,America/Bogota,CO
SKBU,BUN,Gerardo Tobar Lopez Airport,3.81963,-76.9898,America/Bogota,CO
SKCA,CPB,Capurgana Airport,8.63333,-77.35,America/Bogota,CO
SKCB,,Carmen De Bolivar Airport,9.68417,-75.1261,America/Bogota,CO
SKCC,CUC,Camilo Daza International Airport,7.92757,-72.5115,America/Bogota,CO
SKCD,COG,Mandinga Airport,5.08333,-76.7,America/Bogota,CO
SKCG,CTG,Rafael Nunez International Airport,10.4424,-75.513,America/Bogota,CO
SKCH,,El Pacifico Airport,1.35,-74.84,America/Bogota,CO
SKCI,CCO,Carimagua Airport,4.56417,-71.3364,America/Bogota,CO
SKCL,CLO,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816,America/Bogota,CO
SKCM,CIM,Cimitarra Airport,6.367,-73.967,America/Bogota,CO
SKCN,RAV,Cravo Norte Airport,6.31684,-70.2107,America/Bogota,CO
SKCO,TCO,La Florida Airport,1.81442,-78.7492,America/Bogota,CO
SKCP,BHF,Cupica Airport,6.69194,-77.47722,America/Bogota,CO
SKCR,CUO,Caruru Airport,1.0136,-71.2961,America/Bogota,CO
SKCU,CAQ,Juan H White Airport,7.96847,-75.1985,America/Bogota,CO
SKCV,CVE,Covenas Airport,9.40092,-75.6913,America/Bogota,CO
SKCZ,CZU,Las Brujas Airport,9.33274,-75.2856,America/Bogota,CO
SKEB,EBG,El Bagre Airport,7.59647,-74.8089,America/Bogota,CO
SKEJ,EJA,Yariguies Airport,7.02433,-73.8068,America/Bogota,CO
SKFL,FLA,Gustavo Artunduaga Paredes Airport,1.58919,-75.5644,America/Bogota,CO
SKFR,,Furatena Airport,5.5275,-74.1869,America/Bogota,CO
SKFU,FDA,Fundacion Airport,10.5333,-74.2,America/Bogota,CO
SKGA,LGT,La Gaviota Airport,4.54972,-70.925,America/Bogota,CO
SKGB,,Marco Fidel Suarez Air Base,3.45899,-76.4966,America/Bogota,CO
SKGI,GIR,Santiago Vila Airport,4.27624,-74.7967,America/Bogota,CO
SKGO,CRC,Santa Ana Airport,4.75818,-75.9557,America/Bogota,CO
SKGP,GPI,Juan Casiano Airport,2.57013,-77.8986,America/Bogota,CO
SKGY,,Guaymaral Airport,4.81233,-74.0649,America/Bogota,CO
SKGZ,GLJ,Garzon La Jagua Airport,2.1464,-75.6944,America/Bogota,CO
SKHA,CPL,Chaparral Airport,3.717,-75.467,America/Bogota,CO
SKHC,HTZ,Hato Corozal Airport,6.15,-71.75,America/Bogota,CO
SKIB,IBE,Perales Airport,4.42161,-75.1333,America/Bogota,CO
SKIG,IGO,Chigorodo Airport,7.68038,-76.6865,America/Bogota,CO
SKIP,IPI,San Luis Airport,0.86193,-77.6718,America/Bogota,CO
SKLA,,Malaga Airport,6.70472,-72.7303,America/Bogota,CO
SKLC,APO,Antonio Roldan Betancourt Airport,7.81196,-76.7164,America/Bogota,CO
SKLG,LQM,Caucaya Airport,-0.18228,-74.7708,America/Bogota,CO
SKLM,MCJ,Jorge Isaac Airport,11.2325,-72.4901,America/Bogota,CO
SKLP,LPD,La Pedrera Airport,-1.32861,-69.5797,America/Bogota,CO
SKLT,LET,Alfredo Vasquez Cobo International Airport,-4.19355,-69.9432,America/Bogota,CO
SKMA,,Madrid Air Base,4.7278,-74.2754,America/Bogota,CO
SKMD,EOH,Enrique Olaya Herrera Airport,6.22055,-75.59058,America/Bogota,CO
SKME,,Melgar Air Base,4.21644,-74.635,America/Bogota,CO
SKMF,MFS,Miraflores Airport,1.35,-71.9444,America/Bogota,CO
SKMG,MGN,Baracoa Airport,9.28474,-74.8461,America/Bogota,CO
SKMJ,,Maicao Airport,11.3899,-72.2392,America/Bogota,CO
SKML,MTB,Montelibano Airport,7.97174,-75.4325,America/Bogota,CO
SKMN,,Casanare Airport,4.83333,-72.2667,America/Bogota,CO
SKMP,MMP,San Bernardo Airport,9.25872,-74.438,America/Bogota,CO
SKMR,MTR,Los Garzones Airport,8.82374,-75.8258,America/Bogota,CO
SKMU,MVP,Fabio Alberto Leon Bentley Airport,1.25366,-70.2339,America/Bogota,CO
SKMZ,MZL,La Nubia Airport,5.0296,-75.4647,America/Bogota,CO
SKNC,NCI,Necocli Airport,8.45,-76.7833,America/Bogota,CO
SKNQ,NQU,Reyes Murillo Airport,5.6964,-77.2806,America/Bogota,CO
SKNV,NVA,Benito Salas Airport,2.95015,-75.294,America/Bogota,CO
SKOC,OCV,Aguas Claras Airport,8.31506,-73.3583,America/Bogota,CO
SKOE,ORC,Orocue Airport,4.79222,-71.3564,America/Bogota,CO
SKOL,,Puerto Lopez Airport,4.08987,-72.97648,America/Bogota,CO
SKOR,,Orito Airport,0.66944,-76.88,America/Bogota,CO
SKOT,OTU,Otu Airport,7.01037,-74.7155,America/Bogota,CO
SKPA,RON,Juan Jose Rondon Airport,5.76454,-73.1054,America/Bogota,CO
SKPB,,Puerto Bolivar Airport,12.2215,-71.9848,America/Bogota,CO
SKPC,PCR,German Olano Airport,6.18472,-67.4932,America/Bogota,CO
SKPD,PDA,Obando Airport,3.85353,-67.9062,America/Bogota,CO
SKPE,PEI,Matecana International Airport,4.81267,-75.7395,America/Bogota,CO
SKPG,,Puerto Gaitan Airport,4.30444,-72.0844,America/Bogota,CO
SKPI,PTX,Pitalito Airport,1.85777,-76.0857,America/Bogota,CO
SKPL,PLT,Plato Airport,9.8,-74.7833,America/Bogota,CO
SKPN,NAR,Puerto Nare Airport,6.21002,-74.5906,America/Bogota,CO
SKPP,PPN,Guillermo Leon Valencia Airport,2.4544,-76.6093,America/Bogota,CO
SKPQ,PQE,German Olano Air Base,5.48361,-74.6574,America/Bogota,CO
SKPR,PBE,Puerto Berrio Airport,6.46034,-74.4105,America/Bogota,CO
SKPS,PSO,Antonio Narino Airport,1.39625,-77.2915,America/Bogota,CO
SKPV,PVA,El Embrujo Airport,13.3569,-81.3583,America/Bogota,CO
SKPZ,PZA,Paz De Ariporo Airport,5.87615,-71.8866,America/Bogota,CO
SKQU,MQU,Jose Celestino Mutis Airport,5.21256,-74.8836,America/Bogota,CO
SKRG,MDE,Jose Maria Cordova International Airport,6.16454,-75.4231,America/Bogota,CO
SKRH,RCH,Almirante Padilla Airport,11.5262,-72.926,America/Bogota,CO
SKSA,RVE,Los Colonizadores Airport,6.95033,-71.85617,America/Bogota,CO
SKSF,,Santa Fe De Antioquia Airport,6.50056,-75.8225,America/Bogota,CO
SKSG,LPZ,San Gil Airport,6.58444,-73.1283,America/Bogota,CO
SKSI,,Santiago I Airport,4.73214,-72.3232,America/Bogota,CO
SKSJ,SJE,Jorge E. Gonzalez Torres Airport,2.57969,-72.6394,America/Bogota,CO
SKSM,SMR,Simon Bolivar International Airport,11.1196,-74.2306,America/Bogota,CO
SKSO,SOX,Alberto Lleras Camargo Airport,5.67732,-72.9703,America/Bogota,CO
SKSP,ADZ,Gustavo Rojas Pinilla International Airport,12.5836,-81.7112,America/Bogota,CO
SKSV,SVI,Eduardo Falla Solano Airport,2.15217,-74.7663,America/Bogota,CO
SKTA,TAU,Tauramena Airport,5.01281,-72.7424,America/Bogota,CO
SKTB,TIB,Tibu Airport,8.63152,-72.7304,America/Bogota,CO
SKTD,TDA,Trinidad Airport,5.43278,-71.6625,America/Bogota,CO
SKTI,,Tolemaida Air Base,4.2448,-74.6499,America/Bogota,CO
SKTJ,,Tunja Airport,5.54138,-73.3445,America/Bogota,CO
SKTL,TLU,Tolu Airport,9.50945,-75.5854,America/Bogota,CO
SKTM,TME,Gustavo Vargas Airport,6.45108,-71.7603,America/Bogota,CO
SKTQ,TQS,Tres Esquinas Air Base,0.7459,-75.234,America/Bogota,CO
SKTU,TRB,Gonzalo Mejia Airport,8.07453,-76.7415,America/Bogota,CO
SKUA,,Marandua Air Base,5.52448,-68.6856,America/Bogota,CO
SKUC,AUC,Santiago Perez Airport,7.06888,-70.7369,America/Bogota,CO
SKUI,UIB,El Carano Airport,5.69076,-76.6412,America/Bogota,CO
SKUL,ULQ,Farfan Airport,4.08836,-76.2351,America/Bogota,CO
SKUR,URR,Urrao Airport,6.32883,-76.1425,America/Bogota,CO
SKVG,VGZ,Villagarzon Airport,0.97877,-76.6056,America/Bogota,CO
SKVL,PYA,Velasquez Airport,5.93904,-74.457,America/Bogota,CO
SKVN,,Villanueva Airport,4.62472,-72.9469,America/Bogota,CO
SKVP,VUP,Alfonso Lopez Pumarejo Airport,10.435,-73.2495,America/Bogota,CO
SKVV,VVC,Vanguardia Airport,4.16787,-73.6138,America/Bogota,CO
SKYA,AYG,Yaguara Airport,1.54417,-73.9333,America/Bogota,CO
SKYP,EYP,El Yopal Airport,5.31911,-72.384,America/Bogota,CO
SLAB,,Abopo Airport,-18.632,-62.9392,America/La_Paz,BO
SLAG,MHW,Monteagudo Airport,-19.827,-63.961,America/La_Paz,BO
SLAL,SRE,Alcantarí International Airport,-19.23867,-65.148,America/La_Paz,BO
SLAM,,Arampampa Airport,-17.88333,-66.1,America/La_Paz,BO
SLAN,,Angora Airport,-14.4323,-65.7688,America/La_Paz,BO
SLAP,APB,Apolo Airport,-14.7356,-68.4119,America/La_Paz,BO
SLAQ,,Aiquile Airport,-18.2154,-65.1878,America/La_Paz,BO
SLAS,ASC,Ascencion De Guarayos Airport,-15.9303,-63.1567,America/La_Paz,BO
SLBA,BVL,Baures Airport,-13.58333,-63.58333,America/La_Paz,BO
SLBB,,Bulo Bulo Airport,-17.25733,-64.36667,America/La_Paz,BO
SLBF,,Blanca Flor Airport,-11.78333,-66.88333,America/La_Paz,BO
SLBH,,Buena Hora Airport,-12.13333,-66.53333,America/La_Paz,BO
SLBJ,BJO,Bermejo Airport,-22.7733,-64.3129,America/La_Paz,BO
SLBN,,Bella Union Airport,-13.63333,-65.28333,America/La_Paz,BO
SLBR,,Buen Retiro Itenez Airport,-13.41667,-63.48333,America/La_Paz,BO
